EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
-4.126,-1.659,-7.697,-2.302,-7.663,-4.961,3.824,-4.369
-4.653,-3.124,-10.461,-6.511,-10.07,-9.681,-3.858,-7.832
-0.843,-1.289,-7.052,-4.859,-5.603,-9.028,-6.044,-3.846
2.898,2.797,-1.126,-1.884,1.098,-5.958,-0.887,0.166
4.585,7.477,2.993,1.673,4.235,-0.71,6.591,4.447
5.627,10.41,5.512,6.253,5.084,5.044,10.645,9.186
8.793,12.364,9.471,10.017,9.343,8.198,12.684,10.371
15.223,17.304,14.887,12.455,17.589,10.226,15.139,7.976
21.075,23.849,16.509,13.583,21.629,12.898,14.534,6.132
22.142,25.808,11.868,14.496,15.082,15.941,8.677,8.707
19.247,22.291,6.711,17.312,4.385,18.802,3.505,14.451
14.04,17.009,4.719,18.211,-1.053,17.928,5.039,13.719
7.178,11.803,2.747,11.939,-1.558,10.948,10.947,2.676
2.141,7.789,0.806,3.753,-0.34,3.867,14.504,-5.672
2.079,5.439,1.61,1.13,2.176,2.825,13.637,-2.491
4.807,2.375,2.038,0.763,3.348,4.232,9.722,2.575
6.733,-1.541,-0.487,-1.739,1.914,3.503,4.835,1.987
6.855,-2.13,-0.21,-2.137,3.434,3.571,7.255,2.265
4.442,0.729,4.443,1.334,8.437,5.815,18.123,6.763
